User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:47:48Z,organizations.amazonaws.com,DescribeOrganization,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],91c0f1db-1a99-43a7-ba79-a8ec97aaefc0,0be0d8aa-6e01-44e8-ae75-e72234e3d708,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:47:48Z,organizations.amazonaws.com,DescribeOrganization,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],91c0f1db-1a99-43a7-ba79-a8ec97aaefc0,0be0d8aa-6e01-44e8-ae75-e72234e3d708,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:47:43Z,s3.amazonaws.com,ListBuckets,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],F3F4CA5FB9D73491,3a8adb6c-5a7d-46af-8751-a22ac16aa497,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:47:43Z,s3.amazonaws.com,ListBuckets,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],F3F4CA5FB9D73491,3a8adb6c-5a7d-46af-8751-a22ac16aa497,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:47:43Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],4c90b3cb-7c60-4748-9125-fe106e56159d,acad840a-7148-463f-b2ec-a6d98b91dd06,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSNAI6QBON,2020-12-05T00:46:39Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],e807ace0-b996-434e-9816-e03354efbfcf,125f6e5f-8a46-4420-8ad7-9a3fe81b34ba,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:46:19Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],3a37f0fb-d14b-4b97-bde9-b478298e8ecb,2381da52-ad3a-4253-8a40-f90a8a789354,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:46:19Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,42.106.108.10,console.amazonaws.com,,[],6504aac5-7af7-4988-811a-a33edf1c69af,c6874f3f-f863-4177-a11e-4bedae5dbc7d,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:46:18Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,42.106.108.10,console.amazonaws.com,,[],1032277a-9627-4001-9632-81241a2cd235,c7cc7ca1-92db-4702-9b32-d8b772540d48,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:44:36Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",E542B775A0F25524,34ef8654-85cc-431d-af22-a7a674042e59,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:44:36Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],EC37E96C75CBE0E7,81e87268-2cdd-46bc-a236-0a6d312ec18f,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:44:36Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",FA65FFDD75EB2F8B,d1d8ae77-57e0-4d24-8cdd-a45b1b710a99,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:44:36Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",2767EC37A829348F,f55e0fa8-1adb-48db-9c41-affca5cc7bcf,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:20Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",45B1B3E03C164CB0,134da0d4-e210-4cca-bc9d-4da5661d1160,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:20Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],EF0E2BCF40FB2C12,5ecc6d8a-040c-49f5-99d2-e56104e5de4d,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:20Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",8Z0R4G8R7GEGCHFP,8407d348-0395-4fb1-9533-7c71916cd5e5,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:20Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",184B507EB3E2E0B5,ce539e3b-6d4c-44e3-b1a6-bb920346063f,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:05Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",1B141106C7F78CCA,03dfda4c-064b-4dd5-8a4a-5462bc45a432,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:05Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],4C68370A05AB089F,09b1f0e3-778d-4c9a-abf9-d2fdd7b6582a,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:05Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",7F8EFD9A55AB84DF,2bbd18b6-80b1-42f4-8939-2921cf3d55a9,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:43:05Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",2DF9330311FD597D,b953f389-0860-48a7-8a0c-7fc54cefbed3,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:42:47Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],0917BB7B09C9C74C,2861fa4f-70cb-4a35-b0e5-441de3c74296,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:42:47Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",A6B7D74AA2DCA954,9307b957-e909-4af1-a5e6-6ba52ec8b9c4,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:42:47Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",6EE651D01F97476A,e6752451-193d-4a17-942c-67354499e13e,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:42:47Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-5e21088e""}]",ABDD39E2756F1CF3,e9faf879-6686-4e1a-aa9a-286aa7dbb165,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:40:19Z,lambda.amazonaws.com,ListFunctions20150331,us-east-1,42.106.108.10,console.amazonaws.com,,[],a413cfd1-616b-4aa4-9499-a2e92ae5b1e4,2451e27d-e8d9-45f2-bd3b-bf827d58690d,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:32:48Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],3dcb6a16-c587-4a0b-924e-d7487f5e8d0f,94e9666e-c09b-4d7a-bcaf-3100943dcc17,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:32:33Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,42.106.108.10,console.amazonaws.com,,[],19c7a681-94ab-40e9-a033-8d965d988af1,48228594-7d7f-40bc-b14e-bd76834ec555,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:32:33Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],648aceb1-64f1-4784-8c40-257fd86bb7d2,4c51e65c-3edd-4802-a9a8-b649f40557fa,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:32:33Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,42.106.108.10,console.amazonaws.com,,[],eb602b78-28fe-4786-a954-8b8da06b6936,86b1922a-2f78-4e02-894b-876b7bf3dadb,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSNAI6QBON,2020-12-05T00:30:22Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],19c09524-252d-4b1c-875b-000fdb0a0b07,2f27430d-8f40-43ef-bb18-0a677e4b0e26,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:30:18Z,organizations.amazonaws.com,DescribeOrganization,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],119fddfb-98be-4581-af6f-343e9d71c4ba,b57ae365-f098-4110-8034-1c1f27780459,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:30:11Z,s3.amazonaws.com,ListBuckets,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],97FF9FB27E4306A2,68848957-4344-4137-b1b5-fb0e40185da9,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:30:11Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],072778f4-4ce7-4443-b493-f0ed3e4eea9c,b079f3fa-c9be-4122-9078-ec8f59ee6e26,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSNAI6QBON,2020-12-05T00:29:33Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],c2c74c56-9257-4485-90f1-1c550600f241,bfb4c214-b86b-4b36-b910-e027a179ee8d,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSMX6CTSBA,2020-12-05T00:29:20Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],a40cc4ef-38df-47dd-b3f5-d6df8b9ff2b0,5515937a-4f20-4661-b24c-6362f0f7e4c2,false,AwsApiCall,745926752740,Management
CloudTrail,,2020-12-05T00:27:11Z,signin.amazonaws.com,ConsoleLogin,us-east-1,42.106.108.10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",,[],,08260ab1-24a1-499b-8ac2-10f217a9a13d,false,AwsConsoleSignIn,745926752740,Management
